time,queue_size,motor_target,motor_pos,motor_velocity,motor_acceleration,motor_nsec_per_pulse,pt203,pt204,ptf401
1.77309597,0,69.65999603,0.00000000,225.00000000,0.00000000,51181536218,2.44140625,474.85351562,3.41796875
1.77406824,0,69.75000000,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,464.35546875,3.17382812
1.77505803,0,69.84000397,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,454.58984375,3.41796875
1.77606380,0,69.93000031,0.00000000,225.00000000,0.00000000,51181536218,2.44140625,444.58007812,3.17382812
1.77705634,0,70.01999664,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,434.08203125,3.41796875
1.77806294,0,70.11000061,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,424.07226562,2.68554687
1.77907217,0,70.19999695,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,413.33007812,3.66210937
1.78007436,0,70.29000092,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,403.32031250,3.17382812
1.78107679,0,70.37999725,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,393.55468750,3.66210937
1.78207290,0,70.47000122,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,384.03320312,3.66210937
1.78305364,0,70.55999756,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,374.51171875,3.17382812
1.78404772,0,70.65000153,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,364.99023437,3.17382812
1.78505647,0,70.73999786,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,355.46875000,3.90625000
1.78609121,0,70.83000183,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,345.94726562,3.66210937
1.78721488,0,70.91999817,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,335.69335937,3.66210937
1.78808439,0,71.00999451,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,328.12500000,3.17382812
1.78908873,0,71.09999847,0.00000000,225.00000000,0.00000000,51181536218,3.90625000,319.09179687,3.17382812
1.79008353,0,71.19000244,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,310.79101562,3.17382812
1.79105806,0,71.27999878,0.00000000,225.00000000,0.00000000,51181536218,2.44140625,302.97851562,2.92968750
1.79206860,0,71.36999512,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,294.18945312,2.92968750
1.79307139,0,71.45999908,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,286.37695312,3.17382812
1.79407549,0,71.55000305,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,277.58789062,3.66210937
1.79506719,0,71.63999939,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,271.48437500,3.41796875
1.79606783,0,71.72999573,0.00000000,225.00000000,0.00000000,51181536218,3.90625000,263.91601562,3.41796875
1.79706442,0,71.81999969,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,256.59179687,2.44140625
1.79807377,0,71.91000366,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,249.75585937,2.68554687
1.79907632,0,72.00000000,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,243.40820312,3.17382812
1.80009294,0,72.08999634,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,236.57226562,2.92968750
1.80109346,0,72.18000031,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,229.98046875,3.17382812
1.80207109,0,72.26999664,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,225.34179687,3.66210937
1.80309021,0,72.36000061,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,219.48242187,3.41796875
1.80407643,0,72.44999695,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,215.33203125,3.17382812
1.80507004,0,72.54000092,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,208.74023437,3.66210937
