Target_Thrust_lbf,Target_OF,Req_Fuel_Valve_deg,Req_LOx_Valve_deg
362.121212121212,1.44242424242424,43.2032067028477,11.9559336225429
362.121212121212,1.44848484848485,43.1661881081138,11.9386857043431
362.121212121212,1.45454545454545,43.1312262400255,11.92840141074
362.121212121212,1.46060606060606,43.0971317572359,11.9202733183353
362.121212121212,1.46666666666667,43.0633204956615,11.9119150280808
362.121212121212,1.47272727272727,43.0297887486375,11.9033298881894
362.121212121212,1.47878787878788,42.9965328793406,11.89452120336
362.121212121212,1.48484848484848,42.9635493190519,11.885492235355
362.121212121212,1.49090909090909,42.930834565473,11.8762462035705
362.121212121212,1.4969696969697,42.8983851810944,11.8667862855978
362.121212121212,1.5030303030303,42.8669564496826,11.8603635875867
362.121212121212,1.50909090909091,42.8365280060974,11.8569607610232
362.121212121212,1.51515151515152,42.8063325949414,11.8533260402794
362.121212121212,1.52121212121212,42.7763674213811,11.8494624007295
362.121212121212,1.52727272727273,42.7466297387132,11.8453727824727
362.121212121212,1.53333333333333,42.7171168472706,11.8410600907652
362.121212121212,1.53939393939394,42.6878260933583,11.8365271964452
362.121212121212,1.54545454545455,42.6587548682198,11.8317769363533
362.121212121212,1.55151515151515,42.6302114191608,11.8281973355232
362.121212121212,1.55757575757576,42.6028042568575,11.8285497920063
362.121212121212,1.56363636363636,42.5755923171814,11.8286742330893
362.121212121212,1.56969696969697,42.5485734327871,11.8285732924944
362.121212121212,1.57575757575758,42.5217454707848,11.8282495750916
362.121212121212,1.58181818181818,42.4951063320172,11.8277056572279
362.121212121212,1.58787878787879,42.4686539503554,11.8269440870531
362.121212121212,1.59393939393939,42.4423862920126,11.8259673848414
362.121212121212,1.6,42.4163013548761,11.8247780433094
366.161616161616,1,47.3088338711232,12.3760584659468
366.161616161616,1.00606060606061,47.2414182500453,12.4274137041489
366.161616161616,1.01212121212121,47.1748432898343,12.4780726070204
366.161616161616,1.01818181818182,47.1090909945739,12.528042130817
366.161616161616,1.02424242424242,47.0441439249105,12.5773291596222
366.161616161616,1.03030303030303,46.9799851756939,12.6259405061793
366.161616161616,1.03636363636364,46.9165983547164,12.6738829127129
366.161616161616,1.04242424242424,46.8539675624872,12.7211630517382
366.161616161616,1.04848484848485,46.7920773729819,12.767787526859
366.161616161616,1.05454545454545,46.7309128153127,12.8137628735556
366.161616161616,1.06060606060606,46.6704593562662,12.859095559961
366.161616161616,1.06666666666667,46.6107028836612,12.9037919876269
366.161616161616,1.07272727272727,46.5516296904814,12.9478584922795
366.161616161616,1.07878787878788,46.4932264597398,12.9913013445646
366.161616161616,1.08484848484848,46.4354802500348,13.0341267507831
366.161616161616,1.09090909090909,46.3783784817621,13.0763408536162
366.161616161616,1.0969696969697,46.3219089239457,13.1179497328414
366.161616161616,1.1030303030303,46.2643785818535,13.1548905775135
366.161616161616,1.10909090909091,46.2058339403703,13.1871864682177
366.161616161616,1.11515151515152,46.1479623970837,13.2189183304993
366.161616161616,1.12121212121212,46.0907509085492,13.2500925794225
366.161616161616,1.12727272727273,46.034186797279,13.2807155566521
366.161616161616,1.13333333333333,45.9782577383545,13.3107935313356
366.161616161616,1.13939393939394,45.9229517466379,13.3403327009747
366.161616161616,1.14545454545455,45.8682571645531,13.3693391922846
366.161616161616,1.15151515151515,45.8141626504047,13.3978190620431
366.161616161616,1.15757575757576,45.7606571672079,13.4257782979277
366.161616161616,1.16363636363636,45.7077299720023,13.4532228193432
366.161616161616,1.16969696969697,45.6553706056261,13.480158478238
