time,queue_size,motor_target,motor_pos,motor_velocity,motor_acceleration,motor_nsec_per_pulse,pt202,pt203,ptf401
0.22004732,0,19.88999939,19.69874954,191.24983215,0.00000000,29758,52.97851562,646.48437500,1233.88671875
0.22102980,0,19.97999954,19.78874969,191.24983215,0.00000000,65253,52.73437500,646.72851562,1233.88671875
0.22203402,0,20.06999969,19.87874985,191.24983215,0.00000000,88577,52.73437500,646.48437500,1233.88671875
0.22302572,0,20.15999985,19.96875000,191.24983215,0.00000000,56452,52.97851562,646.24023437,1233.88671875
0.22405182,0,20.25000000,20.13749886,191.25173950,1.90734851,27227,50.04882812,643.79882812,1228.02734375
0.22569171,0,20.34000015,20.41874886,179.25173950,-11999.99902344,31417,49.56054687,642.08984375,1229.98046875
0.22619370,0,20.43000031,20.49749947,167.25173950,-11999.99902344,34822,49.07226562,642.33398437,1228.51562500
0.22706485,0,20.52000046,20.55374908,155.25173950,-11999.99902344,33867,52.73437500,646.48437500,1233.88671875
0.22803850,0,20.61000061,20.63249969,143.25173950,-11999.99902344,70467,44.67773437,641.11328125,1223.63281250
0.22905943,0,20.70000076,20.75624847,131.25173950,-11999.99902344,42867,48.82812500,643.79882812,1228.02734375
0.23002747,0,20.79000092,20.82374954,119.25173950,-11999.99902344,83925,52.97851562,646.48437500,1233.39843750
0.23105690,0,20.87999916,20.89124870,107.25173950,-11999.99902344,80445,44.67773437,641.35742187,1224.60937500
0.23203532,0,20.96999931,20.93624878,95.25173950,-11999.99902344,116167,52.73437500,646.24023437,1232.91015625
0.23305424,0,21.05999947,20.99249840,83.25173950,-11999.99902344,77223,44.67773437,641.11328125,1223.63281250
0.23404688,0,21.14999962,21.03749847,95.25173950,11999.99902344,70207,44.67773437,641.11328125,1223.63281250
0.23503926,0,21.23999977,21.08249855,107.25173950,11999.99902344,62603,52.49023437,646.48437500,1233.88671875
0.23602702,0,21.32999992,21.13874817,119.25173950,11999.99902344,64832,52.73437500,646.48437500,1233.88671875
0.23703557,0,21.42000008,21.20624924,131.25173950,11999.99902344,63878,44.67773437,641.35742187,1223.14453125
0.23804928,0,21.51000023,21.27374840,143.25173950,11999.99902344,42818,44.67773437,641.11328125,1223.14453125
0.23951933,0,21.60000038,21.39749908,155.25173950,11999.99902344,42180,52.73437500,646.48437500,1233.39843750
